method,lead_time,t,twcrps,owcrps
QRF_LOC,4,19,0.0126346816203343,0.199972987979504
QRF_LOC,4,20,0.0096667562793908,0.195761942261295
QRF_GLO,4,0,0.808177946281515,0.800910718603854
QRF_GLO,4,1,0.80331693020088,0.798557457401949
QRF_GLO,4,2,0.759767422637956,0.726093852572821
QRF_GLO,4,3,0.665249750687025,0.59996867940034
QRF_GLO,4,4,0.558083119348305,0.486469866214806
QRF_GLO,4,5,0.455004734936626,0.395901666038585
QRF_GLO,4,6,0.363890043566879,0.331497948730278
QRF_GLO,4,7,0.288200906174242,0.293031030750878
QRF_GLO,4,8,0.226771839985868,0.267862240505571
QRF_GLO,4,9,0.177633446086839,0.253691885595867
QRF_GLO,4,10,0.139245351345172,0.282527138943143
QRF_GLO,4,11,0.109002246055189,0.278263602295111
QRF_GLO,4,12,0.0845781293979623,0.267905471361325
QRF_GLO,4,13,0.0652025593508041,0.256583842332415
QRF_GLO,4,14,0.0502537565242226,0.247422074029203
QRF_GLO,4,15,0.0384006658930788,0.24008731816885
QRF_GLO,4,16,0.0289530324450282,0.222734177599217
QRF_GLO,4,17,0.0216885094342857,0.20700598948838
QRF_GLO,4,18,0.0163153495776041,0.190779169922571
QRF_GLO,4,19,0.0123497555335415,0.171581378164399
QRF_GLO,4,20,0.0093727859440263,0.16615720544624
DRN,4,0,0.775515525700129,0.768463485915832
DRN,4,1,0.770370867401561,0.769325271965362
DRN,4,2,0.728267950075791,0.704843916276536
DRN,4,3,0.637336034112489,0.579968497437644
DRN,4,4,0.535255172218638,0.47166427118657
DRN,4,5,0.436613451115971,0.383685040304096
DRN,4,6,0.349282828532088,0.315291979994042
DRN,4,7,0.276174019132239,0.269605814559667
DRN,4,8,0.217244369099894,0.23599205448993
DRN,4,9,0.170362077663127,0.213041756363459
DRN,4,10,0.133468420962383,0.187810837303791
DRN,4,11,0.104306332340908,0.172334512050207
DRN,4,12,0.080855960935396,0.159108199273536
DRN,4,13,0.0624246105309172,0.146638287732743
DRN,4,14,0.0481999108936476,0.136568200083602
DRN,4,15,0.037058261953515,0.129014848637904
DRN,4,16,0.0281366067431228,0.119340578166231
DRN,4,17,0.0211335274393507,0.110686544758699
DRN,4,18,0.016081995387742,0.121683474344042
DRN,4,19,0.0123111049985743,0.111210597696607
DRN,4,20,0.0094078513316089,0.104038232539375
BQN,4,0,0.786164355905453,0.779301359239319
BQN,4,1,0.78099505644713,0.780071464915353
BQN,4,2,0.738874737523017,0.716643254872163
BQN,4,3,0.64711872403311,0.597684435219054
BQN,4,4,0.54419209524219,0.502025652078255
BQN,4,5,0.444912959094857,0.443447129018359
BQN,4,6,0.356216077398868,0.402405738103
BQN,4,7,0.281950920684057,0.375098156820791
BQN,4,8,0.221866950931432,0.361717581403996
BQN,4,9,0.174005051053135,0.359452224677365
BQN,4,10,0.136406943896091,0.346177857665257
BQN,4,11,0.106733035388659,0.346059570656367
BQN,4,12,0.0827429847488789,0.342089757010496
BQN,4,13,0.0638642979634468,0.336945224318806
BQN,4,14,0.0493823853350586,0.334279428862604
BQN,4,15,0.0379102589756865,0.329046321638921
BQN,4,16,0.0288040416621516,0.326585184579118
BQN,4,17,0.0217626430347171,0.308865027705052
BQN,4,18,0.016462142053621,0.368218723206636
BQN,4,19,0.0125786627910216,0.33137745622184
BQN,4,20,0.0096047532466139,0.340605002268918
EMOS,5,0,0.900321520898344,0.893629688791854
EMOS,5,1,0.893559143267832,0.894647955003295
EMOS,5,2,0.846895967123251,0.81960587626234
EMOS,5,3,0.745411508498,0.668514607279027
EMOS,5,4,0.627326376368492,0.537531112875926
EMOS,5,5,0.51317329604222,0.429459726517497
EMOS,5,6,0.411746476204324,0.330845290435456
EMOS,5,7,0.327680123245039,0.261742712686002
EMOS,5,8,0.259470487000042,0.214030041129294
EMOS,5,9,0.205215863762241,0.18432027649011
EMOS,5,10,0.161601964612836,0.158664686697472
EMOS,5,11,0.126386490073168,0.145752614234412
EMOS,5,12,0.0985205002582991,0.134942258417026
EMOS,5,13,0.0763783304479609,0.127027446623166
EMOS,5,14,0.0593900968004017,0.121495445156985
EMOS,5,15,0.0457939034502454,0.114100112298514
EMOS,5,16,0.0348339347781955,0.106264311914265
EMOS,5,17,0.0263045196147119,0.098504169857267
EMOS,5,18,0.019948902309103,0.103646443257334
EMOS,5,19,0.0150764914753463,0.0982392837591533
EMOS,5,20,0.011320906388329,0.0946428107714327
EMOS_SEA,5,0,0.88278224009278,0.876063407709226
EMOS_SEA,5,1,0.876383027791595,0.877025547433803
EMOS_SEA,5,2,0.829891527993141,0.803701955915332
EMOS_SEA,5,3,0.729961247101696,0.655204756891154
EMOS_SEA,5,4,0.613718237465436,0.526872503730082
EMOS_SEA,5,5,0.501533523327978,0.421850471640589
EMOS_SEA,5,6,0.402562400269636,0.326249709601709
EMOS_SEA,5,7,0.320274375175071,0.260403264301463
EMOS_SEA,5,8,0.25322517494967,0.215156045840817
EMOS_SEA,5,9,0.200082269905884,0.186967194821883
EMOS_SEA,5,10,0.157476390431287,0.161155289414246
EMOS_SEA,5,11,0.12302768131996,0.147561439786997
EMOS_SEA,5,12,0.0958655585268498,0.136018451552991
EMOS_SEA,5,13,0.0741710209403172,0.126245615958807
EMOS_SEA,5,14,0.0575779896876829,0.120808513147877
EMOS_SEA,5,15,0.0444690524054502,0.112544797286735
EMOS_SEA,5,16,0.0338367814936701,0.104402776996503
EMOS_SEA,5,17,0.0255193260898674,0.0961744722777856
EMOS_SEA,5,18,0.0193232422792027,0.100238927849198
EMOS_SEA,5,19,0.0145290244505594,0.0955404279024782
EMOS_SEA,5,20,0.0109900341962779,0.0920431841531689
EMOS_BST,5,0,0.810646565385631,0.804306166702426
EMOS_BST,5,1,0.804880218055294,0.801944599896869
EMOS_BST,5,2,0.761586821863475,0.733556798216748
EMOS_BST,5,3,0.668796744437039,0.605229174181564
EMOS_BST,5,4,0.563298797097878,0.4914639698825
EMOS_BST,5,5,0.461394656201799,0.399917844833617
EMOS_BST,5,6,0.370397661212768,0.323959798729077
EMOS_BST,5,7,0.294285241844101,0.276833189429047
EMOS_BST,5,8,0.232435991701274,0.24490240023006
EMOS_BST,5,9,0.183234104639931,0.225053122387896
EMOS_BST,5,10,0.144134866756477,0.202195415479582
EMOS_BST,5,11,0.112595184410359,0.189075946884501
EMOS_BST,5,12,0.087834683999892,0.176013995925691
EMOS_BST,5,13,0.0677962355924574,0.161744922070355
EMOS_BST,5,14,0.0525852227422369,0.14998487339435
EMOS_BST,5,15,0.040453376846338,0.137415298786544
EMOS_BST,5,16,0.0307661191805232,0.126616721854539
EMOS_BST,5,17,0.0234228997296617,0.112137361645354
EMOS_BST,5,18,0.0177852901229538,0.113950845874993
EMOS_BST,5,19,0.0134814648904544,0.106689607804982
EMOS_BST,5,20,0.0102019487045799,0.102015711737033
MBM,5,0,0.92269581587293,0.914281424608156
MBM,5,1,0.915455898937528,0.912563679309299
MBM,5,2,0.867542156153501,0.833613177235603
MBM,5,3,0.763136965261,0.690847114210949
MBM,5,4,0.642189363836334,0.585563187010841
MBM,5,5,0.525835843607399,0.524550286524913
MBM,5,6,0.422424188500936,0.482308957438338
MBM,5,7,0.336562320380363,0.467635805945169
MBM,5,8,0.266648712049553,0.459619683724039
MBM,5,9,0.210964192626022,0.458571537756863
MBM,5,10,0.166241177353735,0.434818866256488
MBM,5,11,0.130112515521103,0.426084952232219
MBM,5,12,0.101530458891415,0.408765287442054
MBM,5,13,0.0787067949212173,0.390156557561366
MBM,5,14,0.061091115564397,0.378033732185138
MBM,5,15,0.0471216693042804,0.361227545774836
MBM,5,16,0.0359569204274979,0.347336313013223
MBM,5,17,0.0273302032433138,0.31814836424417
MBM,5,18,0.0207341559865722,0.357675034991696
MBM,5,19,0.0157300836842382,0.352955302457806
MBM,5,20,0.0118898463823608,0.345441848649738
MBM_SEA,5,0,0.903141072594767,0.894908534792292
MBM_SEA,5,1,0.896140900570618,0.89384795109687
MBM_SEA,5,2,0.84893881199247,0.81762179279917
MBM_SEA,5,3,0.746083174027619,0.679366101169337
MBM_SEA,5,4,0.62758627343076,0.577858723651105
MBM_SEA,5,5,0.513506277563009,0.522318362953657
MBM_SEA,5,6,0.412371400046883,0.480102901823963
MBM_SEA,5,7,0.328396681667021,0.463477934429
MBM_SEA,5,8,0.259990198997526,0.455004978213293
MBM_SEA,5,9,0.205480427293555,0.456230555230073
MBM_SEA,5,10,0.161943214005147,0.431347895160593
MBM_SEA,5,11,0.126720453889828,0.419203343241571
MBM_SEA,5,12,0.0987307752729011,0.404284502010023
MBM_SEA,5,13,0.0765031177792318,0.386337691283889
MBM_SEA,5,14,0.0594528616932028,0.373472209087586
MBM_SEA,5,15,0.0459136411248336,0.352912033407357
MBM_SEA,5,16,0.0350684441118098,0.339132696789627
MBM_SEA,5,17,0.0265800054121128,0.317035657060339
MBM_SEA,5,18,0.0201025404893329,0.358385783641651
MBM_SEA,5,19,0.0152412784179484,0.339401083098836
MBM_SEA,5,20,0.0115408879293749,0.346198647315194
IDR,5,0,0.906950533330893,0.899390193712679
IDR,5,1,0.902084237847652,0.89697842914279
IDR,5,2,0.855909576987555,0.816029524927545
IDR,5,3,0.754312313255553,0.67790155971205
IDR,5,4,0.636730163373226,0.559964848724335
IDR,5,5,0.522117560322624,0.477112301771354
IDR,5,6,0.419820281492605,0.412781687062973
IDR,5,7,0.334393157550262,0.37521099236203
IDR,5,8,0.264448718553571,0.347683102644598
IDR,5,9,0.208688769238956,0.338740021366675
IDR,5,10,0.164132178469123,0.378951029775659
IDR,5,11,0.128385252194633,0.372955474213228
IDR,5,12,0.100228780416761,0.363948405177158
IDR,5,13,0.0778160246342144,0.358705808584719
IDR,5,14,0.0604819738952287,0.343477060198013
IDR,5,15,0.046767184975843,0.333189089589052
IDR,5,16,0.0357457938137797,0.321094229100418
IDR,5,17,0.0270388837098159,0.3062397829924
IDR,5,18,0.0203724689645039,0.278349220806676
IDR,5,19,0.0153657175939962,0.262321348998144
IDR,5,20,0.0115915971990386,0.244000574995137
QRF_LOC,5,0,0.795951437124808,0.788655736047096
QRF_LOC,5,1,0.791117576497087,0.786556138562925
QRF_LOC,5,2,0.748808993351676,0.717406673841587
QRF_LOC,5,3,0.658477886427076,0.596884186168772
QRF_LOC,5,4,0.555128141543904,0.485818150237406
QRF_LOC,5,5,0.454378310828182,0.401984259693398
QRF_LOC,5,6,0.363902443871838,0.342165919417284
QRF_LOC,5,7,0.28839248913475,0.306708340692143
QRF_LOC,5,8,0.22693349702542,0.281515167618813
QRF_LOC,5,9,0.178087306878021,0.270829842420574
QRF_LOC,5,10,0.139656366462537,0.301637803635776
QRF_LOC,5,11,0.108959361951052,0.295854794784138
QRF_LOC,5,12,0.08493196461338,0.28991829457953
QRF_LOC,5,13,0.0658682779562977,0.279088806621917
QRF_LOC,5,14,0.0509788169271219,0.267532737230078
QRF_LOC,5,15,0.039062365644009,0.257617101738246
QRF_LOC,5,16,0.0295771917259301,0.246840269500129
QRF_LOC,5,17,0.0222599295447267,0.231168480073638
QRF_LOC,5,18,0.0167751784041375,0.212942713862954
QRF_LOC,5,19,0.0127048301096196,0.202030609334088
QRF_LOC,5,20,0.0095746718411765,0.196823239815956
QRF_GLO,5,0,0.814927433358903,0.807363207494864
QRF_GLO,5,1,0.810073604550846,0.805176668510061
QRF_GLO,5,2,0.766875789169394,0.732548922537295
QRF_GLO,5,3,0.673611346408675,0.607383269237374
QRF_GLO,5,4,0.566842647075436,0.493469631335265
QRF_GLO,5,5,0.463246772001665,0.403692913348279
QRF_GLO,5,6,0.370576784755418,0.336410473830043
QRF_GLO,5,7,0.293383966167595,0.296233637006829
QRF_GLO,5,8,0.23052662157895,0.267028530019327
QRF_GLO,5,9,0.180551092587277,0.254264481230168
QRF_GLO,5,10,0.141066386343583,0.284500034376954
QRF_GLO,5,11,0.10977891058056,0.282301371891456
QRF_GLO,5,12,0.0852646795663614,0.275102669926298
QRF_GLO,5,13,0.0658274744853963,0.264919232781963
QRF_GLO,5,14,0.0508979157531593,0.249008974181601
QRF_GLO,5,15,0.038992191120972,0.2367724875696
QRF_GLO,5,16,0.029495327659881,0.225665391939229
QRF_GLO,5,17,0.0221883502768199,0.20829526957835
QRF_GLO,5,18,0.0166935473315629,0.191978308637647
QRF_GLO,5,19,0.0125689110130556,0.181910743598285
QRF_GLO,5,20,0.0094117887931406,0.170529345732398
DRN,5,0,0.781633509217918,0.774901139436921
DRN,5,1,0.776572174879447,0.774931906401955
DRN,5,2,0.734970368699731,0.710385336245498
DRN,5,3,0.645036329859999,0.586865114230285
DRN,5,4,0.543489852895202,0.477382791823558
DRN,5,5,0.44434140677071,0.391378785315164
DRN,5,6,0.355437570734208,0.318520242849953
DRN,5,7,0.280978512515222,0.270681461365756
DRN,5,8,0.220485819933164,0.235738419048299
DRN,5,9,0.172619193584254,0.211639687850443
DRN,5,10,0.13494544342472,0.186200610185714
DRN,5,11,0.104862450572258,0.171281097944796
DRN,5,12,0.0814024957211709,0.158550713422218
DRN,5,13,0.062705922655675,0.146541616458847
DRN,5,14,0.0484972208822105,0.138018824850659
DRN,5,15,0.0371508435394028,0.128364260381681
DRN,5,16,0.0281292579259833,0.120916667693159
DRN,5,17,0.0212151785824058,0.110410246126525
DRN,5,18,0.016061827666655,0.119215398379472
DRN,5,19,0.0121400777833143,0.112464873899861
DRN,5,20,0.009102846970479,0.107265732259688
BQN,5,0,0.791969869507493,0.784833236689273
BQN,5,1,0.786783394324925,0.785683218675768
BQN,5,2,0.745080604106493,0.72203129889273
BQN,5,3,0.654640010371424,0.603830725676636
BQN,5,4,0.551953746502916,0.505216106814478
BQN,5,5,0.45177558200381,0.449622737085766
BQN,5,6,0.361575275658487,0.401825388644845
BQN,5,7,0.285986610499522,0.374956890356656
BQN,5,8,0.224460037903426,0.358683961066878
BQN,5,9,0.175684918234181,0.356122123705845
BQN,5,10,0.137199077631611,0.345154542151568
BQN,5,11,0.106699069760575,0.344240464369648
BQN,5,12,0.0828479414263897,0.340918226508905
BQN,5,13,0.0638579898996222,0.326542962261881
BQN,5,14,0.0492752019372041,0.326728666994772
BQN,5,15,0.0377285134553224,0.317164198066444
BQN,5,16,0.0285749160750422,0.314488486487052
BQN,5,17,0.0215507192630127,0.30026600827484
BQN,5,18,0.016289208331744,0.355864644911295
BQN,5,19,0.0123338825301061,0.338425239165396
BQN,5,20,0.009271731994677,0.33701832416062
EMOS,6,0,0.899654390755059,0.893902878253062
EMOS,6,1,0.894229463897229,0.895142182387723
EMOS,6,2,0.852165639899181,0.827549105687621
EMOS,6,3,0.757066314113673,0.680937796596827
EMOS,6,4,0.643643954019885,0.554804482088786
EMOS,6,5,0.52961690551694,0.442908018436111
EMOS,6,6,0.425174998268291,0.341226604065763
EMOS,6,7,0.336725636764612,0.267927380567
EMOS,6,8,0.264982750271584,0.218456659641608
EMOS,6,9,0.208176999134759,0.184901460245926
EMOS,6,10,0.163553361721878,0.158354233233071
EMOS,6,11,0.12796397396495,0.144058328291038
EMOS,6,12,0.0996557816543513,0.133742890129149
EMOS,6,13,0.0770247256998934,0.124486379461148
EMOS,6,14,0.0592212303108408,0.118824377972003
EMOS,6,15,0.0451322026693373,0.110468124978654
EMOS,6,16,0.034297956795474,0.104254359550191
EMOS,6,17,0.02607975864681,0.0969455641142503
EMOS,6,18,0.0198460455213605,0.106553031821706
EMOS,6,19,0.0150956698831974,0.101280905750849
EMOS,6,20,0.0114445053380152,0.0980121619216605
EMOS_SEA,6,0,0.884466165274028,0.87867225264123
EMOS_SEA,6,1,0.879080105059625,0.879960523859678
EMOS_SEA,6,2,0.837833699707741,0.813539154824483
EMOS_SEA,6,3,0.743733396157352,0.669174486918785
EMOS_SEA,6,4,0.631580080551171,0.544872809390693
EMOS_SEA,6,5,0.518713272192678,0.434636578790841
EMOS_SEA,6,6,0.415554876857128,0.335393492035925
EMOS_SEA,6,7,0.328783814566302,0.265405909319191
EMOS_SEA,6,8,0.258241951273093,0.21832229460192
EMOS_SEA,6,9,0.203083025088992,0.185519123406677
EMOS_SEA,6,10,0.159010338684177,0.159816110205766
EMOS_SEA,6,11,0.124236247940716,0.144995360546398
EMOS_SEA,6,12,0.0967059809767811,0.134045729418366
EMOS_SEA,6,13,0.0746202457929334,0.124290108420179
EMOS_SEA,6,14,0.057423305296069,0.11724909541427
EMOS_SEA,6,15,0.0437692795263584,0.1095852455264
EMOS_SEA,6,16,0.0333064841467143,0.101476397229897
EMOS_SEA,6,17,0.0253651337082908,0.0931184577734767
EMOS_SEA,6,18,0.0192962526981771,0.102718622341309
EMOS_SEA,6,19,0.0146394203777402,0.0972591117364949
EMOS_SEA,6,20,0.0110873344201977,0.0914895878064055
EMOS_BST,6,0,0.816019693105813,0.810167152428751
EMOS_BST,6,1,0.810800496898396,0.808451857803178
EMOS_BST,6,2,0.771940661082636,0.746527621566374
EMOS_BST,6,3,0.684568548070613,0.620515642069194
EMOS_BST,6,4,0.582061123156453,0.509153158283711
EMOS_BST,6,5,0.478508058698289,0.412493068453491
EMOS_BST,6,6,0.383572193483584,0.331917311203311
EMOS_BST,6,7,0.303791428096208,0.277647243904666
EMOS_BST,6,8,0.238842535231142,0.243762673160283
EMOS_BST,6,9,0.187468805574353,0.219377481041354
EMOS_BST,6,10,0.146981441688974,0.195278014100987
EMOS_BST,6,11,0.114660173632229,0.181146636623109
EMOS_BST,6,12,0.0891081216182838,0.169941699939394
EMOS_BST,6,13,0.0686220112365179,0.155714629360412
EMOS_BST,6,14,0.0526692985987077,0.145442942694436
EMOS_BST,6,15,0.0401028629219949,0.132365712093235
EMOS_BST,6,16,0.0304031984087148,0.122331145112101
EMOS_BST,6,17,0.0231032044565995,0.110494558358883
EMOS_BST,6,18,0.0175634827425438,0.119650848771319
EMOS_BST,6,19,0.0134021256366941,0.110110801648253
EMOS_BST,6,20,0.0101525485516169,0.105435998929696
MBM,6,0,0.917567840230726,0.91074695917659
MBM,6,1,0.911840110963725,0.910069518505965
MBM,6,2,0.869304120110841,0.839372523848828
MBM,6,3,0.771517368035101,0.700089152201269
MBM,6,4,0.655947049289121,0.597058849473026
MBM,6,5,0.539996961781992,0.531451821503694
MBM,6,6,0.434097641785719,0.482549263386569
MBM,6,7,0.34415773251578,0.458924019080918
MBM,6,8,0.271112739966041,0.451714803121764
MBM,6,9,0.213085946834122,0.44085338966005
MBM,6,10,0.167308547780763,0.422288009282475
MBM,6,11,0.130887856569753,0.410437833882878
MBM,6,12,0.101942993481654,0.397999142030191
MBM,6,13,0.0786569918626635,0.381130043934549
MBM,6,14,0.0604993473629171,0.374271536212837
MBM,6,15,0.0462354695509742,0.362456144585565
MBM,6,16,0.0352182224834303,0.349651776319893
MBM,6,17,0.0268735895801849,0.324251695613932
MBM,6,18,0.0204715908829576,0.372377086598954
MBM,6,19,0.0156006805503598,0.367843919219745
MBM,6,20,0.011850634059272,0.366398716569153
MBM_SEA,6,0,0.90331573439186,0.896471701044537
MBM_SEA,6,1,0.897630840563731,0.895820385125571
MBM_SEA,6,2,0.855528144633758,0.827393670159575
MBM_SEA,6,3,0.758970980135874,0.690883175700873
MBM_SEA,6,4,0.644791428883725,0.592405327027081
MBM_SEA,6,5,0.530001346341789,0.526734517211614
MBM_SEA,6,6,0.425127453047466,0.477114270895606
MBM_SEA,6,7,0.336737914360895,0.45313166466232
MBM_SEA,6,8,0.264996908081183,0.443682333157074
MBM_SEA,6,9,0.208180770919598,0.434812770959023
MBM_SEA,6,10,0.163351680471349,0.41698786907343
MBM_SEA,6,11,0.127752824533297,0.406892624307129
MBM_SEA,6,12,0.099452295628697,0.394525275863711
MBM_SEA,6,13,0.0768557387603364,0.375709003570277
MBM_SEA,6,14,0.0591118895253283,0.366786398873313
MBM_SEA,6,15,0.0451838710291051,0.346979916790193
MBM_SEA,6,16,0.034380808402441,0.335397898663434
MBM_SEA,6,17,0.0262127080275145,0.309667343143529
MBM_SEA,6,18,0.0199831823025521,0.35702760173098
MBM_SEA,6,19,0.0151989099194825,0.348264111451858
MBM_SEA,6,20,0.0114921577640152,0.347321013980171
IDR,6,0,0.906555879842845,0.900202246800872
IDR,6,1,0.902596057685416,0.897929696570856
IDR,6,2,0.861065383657142,0.824555464518884
IDR,6,3,0.765813231719519,0.691143756658311
IDR,6,4,0.652614898653971,0.574862095318206
IDR,6,5,0.537920615289838,0.486843908433082
IDR,6,6,0.432420152307379,0.416295376353977
IDR,6,7,0.342576577608017,0.375043471983568
IDR,6,8,0.269354060394794,0.347660776728431
IDR,6,9,0.211062824988593,0.329622555968156
IDR,6,10,0.165238982890569,0.374092105176675
IDR,6,11,0.129093506675745,0.368301738248086
IDR,6,12,0.100490225064278,0.358017186673285
IDR,6,13,0.0776268688835341,0.346971115699494
IDR,6,14,0.0596588828426703,0.35104807557198
IDR,6,15,0.0455719061391057,0.33095654847029
IDR,6,16,0.0347046260388344,0.326022390037492
IDR,6,17,0.0265055814307735,0.302399635052468
IDR,6,18,0.0201957616702963,0.280781477052921
IDR,6,19,0.0153846815979748,0.268026713219022
IDR,6,20,0.0117022711072256,0.246362217798604
QRF_LOC,6,0,0.80593114187366,0.799745729524802
QRF_LOC,6,1,0.801977755581765,0.797632481553237
QRF_LOC,6,2,0.763715221172721,0.734132654323561
QRF_LOC,6,3,0.67783412343885,0.615399879122766
QRF_LOC,6,4,0.576192469561792,0.505157082791901
QRF_LOC,6,5,0.473244741319952,0.41499745513425
QRF_LOC,6,6,0.378759490864833,0.351624656374008
QRF_LOC,6,7,0.299208635671777,0.311817654144413
QRF_LOC,6,8,0.234513623599739,0.28506398462718
QRF_LOC,6,9,0.183354338799691,0.266674244600168
QRF_LOC,6,10,0.143382291550843,0.296696928505974
QRF_LOC,6,11,0.111604682584677,0.288353785319728
QRF_LOC,6,12,0.0864654350564815,0.281577912360446
QRF_LOC,6,13,0.066539772202809,0.273733919119531
QRF_LOC,6,14,0.0509750926086245,0.269921833343288
QRF_LOC,6,15,0.0386114216178557,0.255620161158741
QRF_LOC,6,16,0.0290664299313475,0.24623469018578
QRF_LOC,6,17,0.0219243497425567,0.231484416406404
QRF_LOC,6,18,0.0166176075203086,0.218241728314231
QRF_LOC,6,19,0.012603312143233,0.204464431453672
QRF_LOC,6,20,0.0095921411887879,0.189709956390946
QRF_GLO,6,0,0.822387432544497,0.8161710319588
QRF_GLO,6,1,0.81843155145532,0.813933517676178
QRF_GLO,6,2,0.779528374237633,0.747443797620163
QRF_GLO,6,3,0.691001418814026,0.624523522076986
QRF_GLO,6,4,0.586673164586722,0.511132668551939
QRF_GLO,6,5,0.481313292448532,0.414652450661812
QRF_GLO,6,6,0.384726792661302,0.343591372325329
QRF_GLO,6,7,0.303166821657183,0.299791678661678
QRF_GLO,6,8,0.236898844050039,0.269142572201509
QRF_GLO,6,9,0.184455337350964,0.249602566025836
QRF_GLO,6,10,0.143679124275809,0.279511115509046
QRF_GLO,6,11,0.111592080068371,0.27104141894674
QRF_GLO,6,12,0.0861973619746914,0.26505771375473
QRF_GLO,6,13,0.0660585576768015,0.253894111872519
QRF_GLO,6,14,0.0504937650041802,0.246844815250122
QRF_GLO,6,15,0.0382631946411452,0.231468272689225
QRF_GLO,6,16,0.0287847079785013,0.223931328150808
QRF_GLO,6,17,0.0217199515433968,0.204532010717409
QRF_GLO,6,18,0.0164384372630853,0.192904762011106
QRF_GLO,6,19,0.0124664161020833,0.188352955400347
QRF_GLO,6,20,0.009456931320507,0.183467263089462
DRN,6,0,0.793858896592245,0.787931389889043
DRN,6,1,0.789785617759213,0.789033489233972
DRN,6,2,0.752207079106466,0.728761263495621
DRN,6,3,0.665603585790253,0.605695876607464
DRN,6,4,0.565086055119809,0.495771742119813
DRN,6,5,0.463315204493909,0.402650706640248
DRN,6,6,0.36964340230514,0.324091081292303
DRN,6,7,0.290698770933211,0.27109980359024
DRN,6,8,0.227191079721518,0.233247398190052
DRN,6,9,0.177023127356036,0.204299685620387
DRN,6,10,0.137753991280484,0.178181913048062
DRN,6,11,0.106841175860078,0.16300000419359
DRN,6,12,0.0827843161561651,0.150957109444004
DRN,6,13,0.0635407856253324,0.139116015785935
DRN,6,14,0.0485600667148643,0.13100573189614
DRN,6,15,0.0369035397592544,0.122411009756515
DRN,6,16,0.0279416107692673,0.115954754872335
DRN,6,17,0.0212044078043073,0.105893032893038
DRN,6,18,0.0161606665001664,0.117583214261987
DRN,6,19,0.0122700042970082,0.111479086986326
DRN,6,20,0.0093505694218358,0.106281940669006
BQN,6,0,0.800664320342871,0.794828005471028
BQN,6,1,0.796382932102053,0.795373129300797
BQN,6,2,0.758648207750103,0.736243804928871
BQN,6,3,0.672718131911895,0.620845277345062
BQN,6,4,0.572084260343656,0.523036470333835
BQN,6,5,0.470001554681333,0.46166787541881
BQN,6,6,0.375726203699007,0.409775033216445
BQN,6,7,0.296060133880523,0.376172268228497
BQN,6,8,0.231437123480873,0.3555420896894
BQN,6,9,0.180454885669071,0.347862372106064
BQN,6,10,0.140731858068635,0.334878771534942
BQN,6,11,0.109393863550085,0.337314269276182
BQN,6,12,0.0847856520738875,0.335998438106458
BQN,6,13,0.0651210489595806,0.333126480331503
BQN,6,14,0.0498907847996029,0.332453176311691
BQN,6,15,0.0379458394540274,0.32154352389444
BQN,6,16,0.0286887031691857,0.323846596462116
BQN,6,17,0.0218443840467439,0.30693159596799
BQN,6,18,0.0166106567438595,0.370610424511633
BQN,6,19,0.0126558563911119,0.359818445347982
BQN,6,20,0.0096051927757412,0.352678549007067
EMOS,7,0,0.907000122267696,0.903565742356884
EMOS,7,1,0.903452115568007,0.904692680083571
EMOS,7,2,0.872255720994669,0.85511340833834
EMOS,7,3,0.787850605052809,0.715263286238947
EMOS,7,4,0.680302893908728,0.59182891545078
EMOS,7,5,0.567126085047518,0.475382715219865
EMOS,7,6,0.458093966904693,0.370117659997945
EMOS,7,7,0.362392897497558,0.287433903147924
EMOS,7,8,0.283026825014536,0.227913465264624
EMOS,7,9,0.219468570201314,0.188198404955709
EMOS,7,10,0.169790950122044,0.156495128476086
EMOS,7,11,0.131476391381071,0.139374948372428
EMOS,7,12,0.101542360319049,0.126499084499783
EMOS,7,13,0.0779954492621901,0.11550466822082
EMOS,7,14,0.0597859105516544,0.109737624280267
EMOS,7,15,0.045615732113531,0.10432563985199
EMOS,7,16,0.0343249689483354,0.101366201680848
EMOS,7,17,0.0259448933507339,0.0934999953611544
EMOS,7,18,0.0195848695866938,0.102608353066038
EMOS,7,19,0.0147766001593487,0.0973788770837913
EMOS,7,20,0.0110340750245578,0.0905786693388556
EMOS_SEA,7,0,0.892402254436358,0.888647649821769
EMOS_SEA,7,1,0.88853622759129,0.889721820337588
EMOS_SEA,7,2,0.857467675338425,0.841067395768746
EMOS_SEA,7,3,0.774054149776851,0.702972585977376
EMOS_SEA,7,4,0.667572131961846,0.581192256956324
EMOS_SEA,7,5,0.555376137103065,0.466706011862213
EMOS_SEA,7,6,0.447770057457385,0.363255872539309
EMOS_SEA,7,7,0.353832010593392,0.283231283143159
EMOS_SEA,7,8,0.275953207951821,0.225796500417414
EMOS_SEA,7,9,0.213653679296314,0.187555260596938
EMOS_SEA,7,10,0.164808587986068,0.155997701356945
EMOS_SEA,7,11,0.127584917329431,0.14019123283745
EMOS_SEA,7,12,0.0985684931117503,0.126820168102181
EMOS_SEA,7,13,0.0755511028198195,0.116081743916159
EMOS_SEA,7,14,0.0580080339803707,0.110322400712798
EMOS_SEA,7,15,0.0442375503003985,0.104532420877855
EMOS_SEA,7,16,0.0334483829867323,0.10132263186632
EMOS_SEA,7,17,0.0253314445931203,0.0919624417208961
EMOS_SEA,7,18,0.0191109987627118,0.101191267779377
EMOS_SEA,7,19,0.0143686932499765,0.094575434700536
